names	rpkm
AT5G13010	8.29018895390801e-12
AT1G14190	2.03152459014831e-13
AT5G26030	1.92683067438868e-11
AT5G36360	1.80091230998799e-10
AT1G07360	1.36646143834738e-11
AT1G27450	4.71477481339342e-11
AT3G42658	4.05623198368538e-14
AT3G63490	1.89907428456245e-11
AT1G64260	1.3646545616431e-12
AT1G26100	3.58150261077998e-12
AT1G34418	4.91574686386103e-11
AT3G03100	1.86323961924159e-11
AT4G38040	9.7378485612135e-12
AT2G06210	5.3574153422751e-12
AT3G46050	3.26103542573267e-14
AT5G36130	2.17402361715511e-13
AT3G22520	1.59618717902598e-11
AT5G17680	2.54653889986989e-13
AT1G28420	3.94284018802086e-12
AT5G57630	7.79985461944838e-13
AT3G48298	1.45050855736589e-12
AT5G43080	3.11523314685242e-12
AT3G05320	7.23517835876841e-14
AT3G07010	3.90814179738545e-12
AT4G17340	1.65691251657331e-13
AT4G22870	3.95449443120472e-14
AT1G18160	4.14526069375665e-12
AT3G10250	4.40887691654048e-12
AT4G36400	1.98167523240451e-12
AT2G32870	8.05122423049451e-14
AT1G35430	1.27934148916091e-12
AT3G02750	5.46913062613369e-12
AT5G19540	2.8006051731576e-12
AT5G53200	1.44694684206235e-12
AT5G05140	2.1132117677242e-12
AT2G17560	5.88430721792082e-11
AT4G16146	2.65724387251418e-12
AT3G29797	7.09047479159304e-12
AT3G06650	2.13132283519239e-11
AT2G17570	1.14237583274879e-12
AT3G52525	1.02685678616113e-12
AT1G63860	4.02305505904179e-13
AT3G07465	9.65167291022931e-13
AT4G19460	9.84937107389593e-12
AT2G07699	2.31601011525009e-12
AT5G21140	2.56628437072427e-12
AT1G51460	2.01005331735562e-11
AT5G25960	1.72679590162606e-14
AT3G56790	5.34848288114267e-14
AT2G37080	1.23900692655488e-11
AT4G19660	4.81603037710875e-12
AT2G42150	3.0549885369964e-13
AT3G44740	1.05485243203767e-12
AT1G15880	7.06392489691191e-12
AT2G02380	4.15221915276495e-13
AT1G70820	6.88532543053429e-13
AT3G22250	1.56708820313157e-12
AT5G18202	1.94960827602942e-13
AT1G28390	7.02965140094581e-13
AT4G31890	5.61785665443958e-13
AT1G35112	1.26308329433547e-12
AT3G13930	1.2100424960161e-11
AT5G03210	2.06978960811343e-13
AT3G53540	4.56788165518817e-12
AT3G05335	5.91239901100227e-12
AT1G13755	1.11823346933494e-12
AT1G61360	6.14051987286651e-13
AT5G08750	2.05558988870893e-12
AT5G42765	5.37783837970029e-12
AT1G06173	3.46679865527221e-13
AT1G73965	1.29355697743688e-13
AT3G13870	1.12696153579806e-11
AT5G09065	4.52153540326026e-14
AT3G05610	9.58968634450438e-14
AT4G08460	7.54127681082057e-12
AT3G51030	2.67936089521827e-12
AT1G76911	1.47011002435732e-13
AT3G22275	6.97777047785685e-12
AT1G67320	4.97165413435196e-12
AT3G26140	3.58347205293451e-11
AT2G20490	2.08917398386634e-11
AT4G14120	6.65692333090626e-12
AT1G44740	1.57175849869369e-12
AT3G59200	1.38542576558715e-12
AT3G07040	1.86213936418594e-13
AT1G10830	2.29710615346871e-12
AT1G67040	6.19660157529885e-12
AT4G38470	4.85641365380166e-12
AT2G28110	8.6501328841979e-13
AT5G07870	1.19691268271554e-12
AT1G45688	1.52890438359648e-11
AT5G42280	4.96280054191515e-12
AT1G66260	1.49911035878314e-11
AT4G01860	2.84242109221594e-12
AT4G26550	4.91697816056234e-12
AT5G02245	2.2664196208842e-12
AT5G49880	3.71551664619088e-12
AT3G19900	1.71594357987832e-12
AT1G08727	4.56134766467261e-12
AT1G11150	2.73371382843176e-13
AT3G09260	6.58523860789599e-14
AT3G08845	4.49909602160636e-14
AT2G45420	1.52300352516368e-14
AT4G01680	1.33237160811319e-12
AT5G65225	1.23295967286485e-13
AT5G43516	1.3758211248728e-12
AT1G52030	3.96240882876327e-10
AT1G67930	8.38142609872949e-12
AT5G42740	6.13150388001184e-12
AT3G50360	2.54776826347673e-11
AT1G18415	2.3309015279062e-12
AT2G18510	1.14420522718125e-11
AT3G18780	1.9163695655656e-11
AT5G17800	6.42526897029751e-12
AT1G54445	4.41689572888517e-14
AT3G62410	1.99558960329427e-12
AT3G03900	1.05899961046625e-12
AT2G43320	2.72748869981445e-12
AT1G69120	1.78854322733155e-14
AT2G36020	7.3465789980039e-14
AT3G52590	2.00927658340848e-10
AT1G06753	7.84529868767609e-13
AT5G52180	1.04630633198527e-11
AT5G20900	2.85358904201137e-11
AT2G09335	8.4895985799007e-13
AT3G43350	6.89259610152746e-14
AT1G12805	4.5409480776213e-13
AT1G19420	1.5916333840884e-13
AT2G18860	1.54608470261868e-12
AT4G08785	2.36239178724087e-13
AT4G01250	1.87747617227406e-12
AT5G60860	1.83266408449294e-12
AT1G13180	2.57777261252612e-12
AT5G55280	1.53970527685252e-11
AT1G52415	1.48011077282234e-12
AT5G10460	5.59283895526657e-12
AT1G68872	2.17635103903236e-12
AT2G38630	3.4915775767823e-12
AT5G65340	3.03199949282168e-14
AT1G64620	3.26103542573267e-12
AT2G39420	5.1228859240975e-13
AT5G48690	1.60375639020799e-13
AT5G08025	3.29661035764975e-12
AT1G20570	4.08398605718191e-13
AT3G47390	1.75866944161264e-12
AT2G27000	5.28382771841326e-13
AT1G53040	4.78667823930744e-12
AT3G06870	2.9648759820372e-12
AT1G43670	5.93431046267744e-12
AT5G50440	7.85307180739495e-13
AT4G25020	9.26983557659273e-12
AT4G29590	4.12892287369004e-12
AT5G40710	4.80127411260977e-12
AT5G46290	2.56041081137619e-11
AT1G56580	5.20024124064554e-11
AT1G69020	1.37416600171505e-12
AT5G59980	2.2321403230657e-12
AT2G23600	4.48795964531526e-13
AT1G61030	2.19725774880892e-12
AT2G28230	1.39783645891406e-11
AT3G59980	1.238175701259e-11
AT5G24750	1.3067644660954e-12
AT5G14810	1.28184477162567e-12
AT2G25190	2.14789821061385e-12
AT3G23080	2.94789936976907e-12
AT5G39580	1.74675886002636e-14
AT5G48780	2.60993284030696e-13
AT1G32440	2.25374232033234e-12
AT5G22480	3.99011585623776e-12
AT3G57270	6.50202350253665e-13
AT2G34585	1.17973535127898e-11
AT2G12290	1.26602991291287e-12
AT5G03620	1.45140172765984e-13
AT2G21740	1.13038385081506e-11
AT4G02550	2.77142377752902e-12
AT4G16910	2.61008017760177e-13
AT2G38230	7.07151207764182e-12
AT2G37678	1.3186441430599e-12
AT2G35100	4.43513042962157e-12
AT1G75010	1.24192076103702e-12
AT1G76670	1.65033261446919e-11
AT2G26355	2.80630434315045e-12
AT2G14110	4.79908035708417e-12
AT1G52800	1.57860073096412e-13
AT5G06440	6.42028377850476e-13
AT2G39850	4.24732464090741e-13
AT5G41220	4.05048636967043e-12
AT2G46455	5.79846594272958e-13
AT2G36810	1.31671051223773e-12
AT3G28899	1.09555026991381e-13
AT5G67420	3.71085710688038e-12
AT5G38710	4.26891637150318e-13
AT4G08290	4.18594816683188e-13
AT2G21600	1.63458835348098e-11
AT4G25450	1.46866054158776e-12
AT5G13190	2.6248742722207e-12
AT3G20960	3.90721904883065e-13
AT2G33420	1.10248940260899e-13
AT5G21900	1.5051867706677e-12
AT1G48410	4.22570243948975e-11
AT5G17080	2.67621505049057e-14
AT2G22490	1.30056147021203e-12
AT4G09955	9.51777268612789e-13
AT5G05085	1.57896687978944e-12
AT4G18740	8.2093575651075e-13
AT3G58690	3.41559013288183e-12
AT1G78510	1.46727744242214e-12
AT1G44750	9.4820508681005e-12
AT5G51550	7.20046839345144e-11
AT5G55910	1.3788475232938e-11
AT1G09700	1.35985177253052e-11
AT2G05170	7.56056583955194e-12
AT5G66860	1.54475780220639e-11
AT5G07515	7.71547104981857e-13
AT1G54330	6.775732015377e-13
AT1G07300	1.37025099886117e-12
AT2G32260	7.64204806840855e-12
AT1G61290	7.32087091537293e-14
AT5G22580	2.06165429606301e-11
AT4G07843	3.47510435401507e-14
AT1G02816	2.98980527127260e-12
AT1G13000	2.10114651116455e-12
AT4G18580	6.93948338595912e-12
AT3G18710	2.03100739957037e-12
AT1G69450	2.23655650841391e-13
AT4G09750	2.99568745873147e-12
AT1G51560	4.1153408905529e-12
AT1G06710	1.78836185285824e-12
AT4G38850	9.39448547516769e-14
AT5G63490	1.90117017784915e-12
AT5G22765	1.507805153187e-13
AT1G10370	6.88376942478728e-13
AT2G04955	1.17608801948586e-11
AT4G21210	2.30762725035483e-12
AT1G67700	6.47155612677148e-12
AT1G75460	5.09011957449308e-13
AT1G78860	1.99788649044769e-12
AT3G25010	3.32802881146428e-13
AT3G06125	5.1440977734955e-12
AT5G09620	1.9025377163547e-11
AT3G34299	2.22743943084443e-14
AT5G54930	6.44231321118911e-12
AT4G28000	2.59699550733927e-14
AT1G20700	7.26222575450212e-14
AT1G76530	1.73279692995491e-13
AT3G13275	9.3702103189011e-13
AT2G45135	2.48658609834153e-13
AT1G15510	3.19199559752789e-12
AT3G03415	7.88319868133636e-13
AT5G52530	1.316572306722e-11
AT1G73990	3.51906799746545e-12
AT1G14870	1.38566967448436e-12
AT5G24350	3.2003048865274e-12
AT5G57800	5.02496290213838e-12
AT2G28310	6.51810807423913e-12
AT5G63680	1.08734379439307e-11
AT2G17705	5.79695660324175e-12
AT2G41110	2.05140032351827e-11
AT4G07975	1.66512461942513e-12
AT3G51490	2.86415666375476e-13
AT2G37590	4.15576186447179e-12
AT1G77130	4.9110326005133e-12
AT5G45470	6.5716530976505e-12
AT1G13805	1.59982561474179e-12
AT5G07970	8.05521264902426e-12
AT1G50280	4.75923332712104e-13
AT1G18410	1.13751290201221e-13
AT3G10930	4.26118847639803e-13
AT5G03315	1.94960827602942e-13
AT5G42092	3.30969214478328e-11
AT2G39805	3.55129951476959e-12
AT5G01345	3.27576458303047e-13
AT1G06787	3.43025672350042e-12
AT3G02680	2.10622401154082e-12
AT1G75080	1.32723507631399e-11
AT3G51130	6.37955152545183e-12
AT4G02510	1.8573462650948e-11
AT1G32100	5.86143005401087e-13
AT2G46230	1.80077340786618e-11
AT3G05250	1.28248450100265e-12
AT1G06337	2.17141999605672e-13
AT5G22555	3.14507492924087e-14
AT1G64270	2.81843054526585e-12
AT3G20460	1.60016178318364e-13
AT1G06010	6.97613008533505e-12
AT1G04650	1.50132255141374e-12
AT3G61118	8.57274561090952e-14
AT1G65050	2.24367962468804e-12
AT2G38510	2.33952993123531e-14
AT5G63620	9.95652550215026e-12
AT4G18760	1.80193721682877e-11
AT1G17300	9.47631897233814e-14
AT5G46090	2.75911953846773e-12
AT1G53801	5.72965958211059e-12
AT5G22785	7.18037818198538e-11
AT5G03520	1.5403180825299e-11
AT4G29430	1.36741796853347e-11
AT3G15380	7.25682409898225e-12
AT3G51830	1.41986203037367e-12
AT1G80950	5.50201204113722e-12
AT1G53290	3.68043630507431e-12
AT3G57680	8.83896477660443e-13
AT1G07910	1.39805206848635e-12
AT5G56880	8.94096544619716e-12
AT1G52280	6.96178584845289e-12
AT3G18910	4.81234407437075e-12
AT4G23950	3.77132224915132e-12
AT5G45040	3.15535810105962e-12
AT4G24680	7.74432152747688e-12
AT1G73090	2.34445243109062e-12
AT1G18060	1.64924224828413e-12
AT4G18140	2.68143838357865e-12
AT1G32900	3.10882875499882e-12
AT4G23990	2.13745309972303e-13
AT4G02390	1.78852299494211e-12
AT2G06560	6.94688006401289e-15
AT4G35165	1.94673516909633e-11
AT3G12530	3.28931697190274e-12
AT5G53190	2.82006467008465e-12
AT4G10400	6.10362511762875e-12
AT5G35603	3.1234034396337e-14
AT3G23100	1.04006384840856e-12
AT3G57630	1.77023267766355e-12
AT3G20630	8.76708483112166e-12
AT2G22720	6.87777224443844e-12
AT3G49930	5.70801978593059e-13
AT2G44480	3.93838869770809e-14
AT3G07280	2.91389042166931e-12
AT5G57210	2.80416638807536e-12
AT1G43170	2.96954030326955e-10
AT2G38370	5.19625682991014e-12
AT1G76970	2.39902927955296e-12
AT4G26750	6.7384258514933e-12
AT4G33860	5.90357573205491e-14
AT5G47660	4.86657111511389e-12
AT1G08037	8.77548390980004e-12
AT2G24650	2.71025384693006e-12
AT1G33480	3.82983943548083e-12
AT1G35612	1.48504447539841e-12
AT4G31720	8.05073535160385e-12
AT1G05470	2.1344805743903e-12
AT2G07777	6.58094855017098e-13
AT4G00340	6.93479466984972e-12
AT1G69572	3.8894685106787e-12
AT1G58848	8.42658365571568e-12
AT1G79020	1.47135272091215e-12
AT4G00895	1.73891376760238e-11
AT2G46070	5.10742449776722e-14
AT5G54550	3.01937668061176e-14
AT1G75190	3.31960328080686e-12
AT5G46580	8.79795058647644e-12
AT1G25211	9.94372383943767e-11
AT2G38490	5.60041914040884e-14
AT3G06710	4.86626876849889e-13
AT1G80165	3.3732757148044e-13
AT5G47750	2.35500004049615e-11
AT5G40960	2.45386786020545e-12
AT1G09647	1.75182192918586e-13
AT4G23515	2.25935912362288e-14
AT5G58005	1.16912574978945e-11
AT4G31780	3.82855630883685e-12
AT5G51660	4.90046997867189e-12
AT1G06060	4.26842361933192e-12
AT2G43340	2.27167001382834e-11
AT3G06070	6.24194256243519e-13
AT2G08350	6.49794295929807e-12
AT2G38580	3.63780589992669e-12
AT1G17870	8.57725165328057e-13
AT4G02100	7.98984638501584e-12
AT1G67020	4.77769617050689e-14
AT4G02000	2.50856591396868e-13
AT1G26218	1.58183031976116e-12
AT5G57090	7.69582214222141e-15
AT5G63780	3.99860005419917e-12
AT4G27597	1.65205986032562e-14
AT5G49650	1.0424829662676e-11
AT4G16190	9.73791354494696e-12
AT3G27630	5.37225391616997e-13
AT3G12220	3.86871059041401e-14
AT1G61430	8.98340472737031e-13
AT3G04695	5.89988599722237e-12
AT3G30720	4.09285710317689e-14
AT1G80970	7.10280791722313e-13
AT4G37925	1.00173242912009e-12
AT4G39910	7.59222846786236e-12
AT1G12580	5.53000504511655e-12
AT4G38932	1.76604126302665e-11
AT4G38300	2.79242289118567e-12
AT1G78310	1.83338824123261e-12
AT1G55850	4.05303180066077e-13
AT2G35570	1.78107632289525e-14
AT1G59265	4.83284418819672e-13
AT2G30395	3.25518078403476e-14
AT5G26780	6.3909598500416e-12
AT1G29390	4.73764362776012e-12
AT3G17890	1.2694709596429e-12
AT1G28340	1.14294518336902e-11
AT3G22100	1.09093603893343e-12
AT3G47490	2.518066494546e-12
AT3G06335	5.10742449776722e-13
AT2G23470	1.36325992233636e-12
AT1G08753	7.29483166605295e-12
AT3G17200	1.73444335911776e-12
AT3G21640	4.28082304630071e-12
AT1G32470	1.31141869570067e-11
AT1G67430	1.76030957252007e-10
AT1G61570	2.75434406862349e-11
AT5G13205	1.51465881297421e-13
AT5G19360	3.12977523166434e-13
AT1G19830	5.5990680139576e-12
AT2G29980	2.36409946270082e-12
AT2G17940	3.19777018819641e-14
AT4G33985	2.36404188627735e-12
AT4G40000	2.44523350852699e-12
AT2G21640	1.32830453971235e-12
AT2G23740	4.85813354013811e-12
AT2G41430	7.91543777420946e-11
AT1G52450	3.55744261243501e-13
AT5G42570	1.50110769308796e-11
AT5G56910	1.56748505392766e-11
AT5G67550	4.43671051396582e-14
AT1G05061	1.76246483276536e-13
AT1G30740	1.24757043351424e-13
AT5G19370	5.84581107955705e-12
AT2G02640	8.79096095373267e-13
AT2G01910	1.06912484185158e-11
AT5G36890	3.77308400043557e-12
AT3G16630	8.92910800422959e-12
AT3G59845	1.56083615400516e-12
AT3G55030	4.67393929598688e-12
AT5G48510	2.53585412126904e-13
AT3G13240	1.59882509840987e-12
AT3G28480	6.4161754463e-12
AT1G43130	6.14040735132869e-12
AT4G35685	3.46390103251556e-12
AT5G67370	2.14481620227318e-13
AT1G06250	7.80070009048517e-13
AT5G27120	2.01233162843052e-11
AT3G55580	4.47826044262393e-13
AT1G04267	2.34794550652752e-12
AT3G09985	6.00376058512372e-12
AT3G12010	4.66933523223733e-12
AT5G08315	1.22622471973851e-11
AT1G71250	5.83434753890983e-13
AT5G21950	2.72531448665121e-12
AT3G01845	4.69724273758384e-14
AT5G27810	3.68617168326783e-13
AT1G35130	1.5671008614584e-13
AT5G05395	4.2264235354484e-13
AT5G64230	8.26078179574617e-13
AT2G37370	6.4720174788769e-15
AT5G50970	2.67540304017503e-12
AT3G51310	6.28563146076962e-12
AT1G27595	3.52949491980711e-12
AT3G53740	1.56685677027121e-10
AT1G18800	1.51321313179604e-11
AT2G01818	2.57868187976158e-13
AT5G39880	4.47995093215272e-13
AT5G25490	2.93217143624185e-12
AT5G62300	1.29126100863749e-10
AT1G33120	2.80362085668323e-10
AT5G18490	1.45427891009577e-12
AT4G27280	6.04378565569121e-12
AT5G58980	1.41283301042132e-12
AT2G46330	3.98560192239855e-11
AT5G48540	4.55180509633648e-13
AT2G08665	2.42571901909396e-10
AT3G16810	7.37989495643159e-12
AT1G43840	1.69293715845692e-14
AT4G29060	1.15233549452728e-11
AT5G03585	1.78341216069577e-12
AT3G11700	6.76751629093155e-12
AT4G09760	2.60882834058613e-13
AT2G45550	1.59046990939242e-14
AT1G55325	4.19044521935973e-12
AT2G30410	1.0938978562337e-11
AT2G45480	2.38695283524683e-12
AT2G36190	9.95077360989021e-13
AT4G37380	1.38420350078508e-12
AT5G48030	5.72201340083509e-12
AT4G29420	2.83179544821974e-12
AT4G09635	1.72679590162606e-13
AT5G66490	6.40683991769386e-14
AT2G40280	2.48176713303466e-12
AT5G51220	5.68946840299569e-12
AT5G55570	2.91500915869351e-14
AT1G31910	1.29429365211814e-11
AT1G63400	4.34020340235241e-12
AT5G62560	3.60781281621549e-12
AT3G45060	1.2704654531483e-13
AT4G15510	1.46499389021294e-12
AT1G08160	4.83977340043575e-12
AT3G03770	2.86720328871292e-12
AT3G55080	6.78817023230155e-13
AT1G76400	1.84875496578083e-11
AT3G26990	3.23178936747125e-12
AT4G30310	3.4401797962492e-12
AT4G25080	1.64634291075485e-11
AT1G25560	3.44475155119602e-12
AT5G43490	9.52714980207482e-13
AT2G28950	5.18418131670437e-11
AT1G79485	2.09006996738601e-12
AT1G10240	3.05748858961192e-12
AT4G07895	7.58987035830989e-12
AT5G52950	2.17312874060568e-12
AT1G62480	4.3822900683956e-11
AT2G08515	5.84882482808827e-13
AT4G27410	5.68323625863784e-13
AT1G72260	1.63602886273582e-09
AT3G14415	4.26697394228742e-12
AT5G56640	1.45809062863479e-14
AT3G56220	3.61617035889268e-12
AT5G67140	8.03673310830665e-13
AT5G41120	1.26426869931506e-12
AT1G60540	1.29552534068406e-12
AT5G43870	5.170001541068e-13
AT2G28080	1.1906405202498e-11
AT5G52360	2.46015698332071e-14
AT2G34920	7.76478694019772e-13
AT3G19360	2.30826799094912e-12
AT5G48140	5.8425425242987e-14
AT4G14310	1.16852019525861e-11
AT1G61820	5.09737333907046e-14
AT2G19410	8.39998006350412e-15
AT3G55060	2.69034634552518e-12
AT2G19800	3.69595951902599e-12
AT1G67540	1.16976496561765e-13
AT5G60040	2.35330124480212e-12
AT5G39330	1.68978163719232e-14
AT5G07620	2.04929222986301e-12
AT3G47120	6.77027651455946e-12
AT5G04360	1.16944795614188e-12
AT1G05070	5.51516484903744e-12
AT5G53820	1.88622699267346e-13
AT2G24010	1.18312280372422e-13
AT5G23200	4.0752383278375e-12
AT5G01455	8.43318928701099e-13
AT5G38743	1.45926414221921e-13
AT2G38720	1.00158420730567e-12
AT5G40153	2.14796563372998e-11
AT4G07875	1.08788141802442e-12
AT5G37400	2.98343237367303e-12
AT1G65380	4.63972103293496e-12
AT5G22830	3.98291881549969e-12
AT2G22980	4.06371876651617e-13
AT4G28840	1.80142642494522e-14
AT1G10840	2.7625263479481e-11
AT1G80990	4.70333514061573e-14
AT1G75250	8.60665678816787e-14
AT1G13730	8.65826720348765e-12
AT5G06120	2.47811679964145e-12
AT2G36670	2.75737701002358e-12
AT3G62180	3.5762045299948e-14
AT1G69320	2.37944317153197e-13
AT3G16760	7.81804319905787e-12
AT4G34150	6.10183200274933e-12
AT4G24930	4.23385742673137e-12
AT3G62290	9.57061244570829e-11
AT4G15955	1.38363296410101e-12
AT5G66030	3.90378538873647e-12
AT5G45500	3.64282971027963e-12
AT1G31310	1.28785365482011e-11
AT5G23440	4.80372604904541e-12
AT3G08525	1.0096347267048e-12
AT3G59810	9.98011899857627e-12
AT3G28685	5.03648804640934e-13
AT3G29250	4.06988933043179e-14
AT4G39940	2.69349171295511e-12
AT5G54165	7.34434712590324e-13
AT3G32420	2.04296979910689e-13
AT5G51920	1.13621886463871e-12
AT1G26540	1.11430078657809e-11
AT4G18725	5.03648804640934e-13
AT4G26670	6.63561036381528e-12
AT2G43610	4.09845426247386e-11
AT1G55170	3.28304405988165e-12
AT5G59865	2.41751426227649e-13
AT2G33630	7.32705521272154e-12
AT2G24680	9.7771866186569e-13
AT2G17720	6.56763253658553e-12
AT5G46871	4.72170754350876e-14
AT1G72790	2.30657880544326e-12
AT4G24810	1.6541582155156e-12
AT1G74600	2.33450948073909e-12
AT1G20510	5.3218768082525e-12
AT5G11100	4.50228800175649e-13
AT5G35735	1.66725121536309e-12
AT1G05740	1.01292497022758e-13
AT1G26490	5.03648804640934e-13
AT5G15770	9.19545302215596e-12
AT4G34310	1.80652645358449e-12
AT5G02250	2.07152319892161e-12
AT3G45390	1.58969520412726e-13
AT4G25940	1.06717816168768e-14
AT3G62090	1.50954868366015e-12
AT2G25870	5.18325772576731e-12
AT5G55360	5.98888752009038e-14
AT2G04630	1.57793043630326e-11
AT2G30340	1.75182192918586e-13
AT3G05240	9.82961014125383e-13
AT4G34420	1.15185811578041e-12
AT3G61450	1.03077640517758e-13
AT1G51130	2.65687211002663e-12
AT5G53390	1.16514454949824e-11
AT4G32730	3.1979913723699e-12
AT5G11020	2.30033481364955e-12
AT4G14342	1.30461601387841e-11
AT2G38450	9.20098711761946e-12
AT1G44120	1.10744142236753e-12
AT5G09825	1.32207811218245e-12
AT1G68940	1.96141897090801e-13
AT1G14430	1.85334989248776e-12
AT2G39590	1.10053760042936e-13
AT5G00985	1.84074690021052e-13
AT4G20700	1.22509168696444e-13
AT3G13210	3.07728393874298e-13
AT1G08660	5.87978343186844e-12
AT1G18540	1.43892541329625e-10
AT1G69295	2.56617476602747e-11
AT1G74150	5.84377548291294e-13
AT3G09850	1.46913134911524e-11
AT3G13970	1.24860626732961e-12
AT2G33845	1.17565863357148e-11
AT5G42240	9.25380529446832e-12
AT2G07776	1.31565402028652e-12
AT1G01390	1.97616969668378e-14
AT3G60690	7.92960943892203e-13
AT2G31340	1.46805775349968e-12
AT4G19020	1.70597889722539e-12
AT3G08230	1.02834561902806e-11
AT5G58660	2.39094817148224e-13
AT4G39650	6.32574725828938e-13
AT3G44200	2.1087417976463e-12
AT3G22790	9.87351121969357e-12
AT2G32200	4.10676261994873e-14
AT3G48980	5.33595490322287e-12
AT2G42200	2.73926975761544e-12
AT3G60330	1.97006126656102e-13
AT3G60950	6.09457377044492e-13
AT4G21480	7.88224362445422e-11
AT3G04460	3.53031321541192e-12
AT5G06690	1.26188931272674e-12
AT4G33560	8.5435713457415e-13
AT1G54930	2.08526244589691e-13
AT4G17450	4.03008601179676e-14
AT3G51720	3.16619082446938e-11
AT5G25280	1.35613500595082e-11
AT1G12610	6.39554037639282e-14
AT4G12290	3.122250892239e-13
AT2G23290	1.12400155248045e-11
AT3G20190	1.47083279231423e-13
AT1G70300	9.23593691659527e-13
AT1G68470	1.08426719404427e-12
AT5G56950	7.80251982923391e-12
AT4G18060	5.97053847511677e-12
AT1G70310	2.45238718757025e-11
AT3G47070	9.97939717381441e-12
AT1G32070	3.46774586801955e-12
AT1G69085	9.57642093331354e-14
AT1G63260	2.98884087504104e-12
AT4G01120	2.4788724922835e-12
AT5G17550	2.34076777775977e-12
AT1G06270	2.82886066868984e-12
AT1G36380	7.94684619087426e-12
AT5G64950	3.36458170523016e-12
AT1G17340	8.42314379649639e-13
AT5G11600	9.34376678057783e-13
AT1G02940	1.66693711377768e-12
AT4G16920	6.84638558777114e-13
AT3G51060	9.55959066805288e-12
AT2G35600	1.74073686788401e-13
AT5G60730	6.98825951779292e-13
AT3G62270	7.82118925248038e-13
AT3G49750	1.29404656374897e-12
AT5G42895	2.22459541840405e-11
AT4G04020	3.73679635605872e-12
AT1G09737	3.5378257496729e-13
AT2G13420	2.03360083383321e-12
AT1G09210	3.87223297280308e-11
AT1G20180	8.20887695170284e-14
AT1G54290	3.63497792737251e-12
AT2G04285	1.37881041574704e-13
